action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,exclusion_reason,ic50_nM,smiles,measurement_class
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036645,[],CHEMBL5243549,Inhibition of human MMP-9,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)c(O)c(C(=O)NCc2ccc(-c3ccccc3)cc2)n1C,,,CHEMBL5241119,RSC Med Chem,2022.0,"{'bei': '13.21', 'le': '0.24', 'lle': '1.60', 'sei': '6.45'}",,CHEMBL5275186,,CHEMBL5275186,4.60,0,http://www.openphacts.org/units/Nanomolar,3921104,=,1,1,=,,IC50,nM,,25000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,25.0,,25000.0,Cc1cc(=O)c(O)c(C(=O)NCc2ccc(-c3ccccc3)cc2)n1C,inactive
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036684,[],CHEMBL5243568,Inhibition of MMP-9 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(O)c(=S)ccn1Cc1ccc(-c2ccccc2)cc1,,,CHEMBL5241119,RSC Med Chem,2022.0,"{'bei': '18.54', 'le': '0.35', 'lle': '0.75', 'sei': '22.65'}",,CHEMBL2146996,,CHEMBL2146996,5.70,0,http://www.openphacts.org/units/Nanomolar,3921118,=,1,1,=,,IC50,nM,,2000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,2.0,,2000.0,Cc1c(O)c(=S)ccn1Cc1ccc(-c2ccccc2)cc1,intermediate
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25058172,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5249442,Inhibition of MMP-9 (unknown origin) using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)OCCOc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)cc1,,,CHEMBL5247601,Eur J Med Chem,2022.0,"{'bei': '6.20', 'le': '0.12', 'lle': '-3.79', 'sei': '3.60'}",,CHEMBL5272906,,CHEMBL5272906,4.65,0,http://www.openphacts.org/units/Nanomolar,3927414,=,1,1,=,,IC50,nM,,22370.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,22.37,,22370.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)OCCOc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)cc1,inactive
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25058173,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5249442,Inhibition of MMP-9 (unknown origin) using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)OCCOc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(C)cc1,,,CHEMBL5247601,Eur J Med Chem,2022.0,"{'bei': '6.02', 'le': '0.12', 'lle': '-4.32', 'sei': '3.68'}",,CHEMBL5285794,,CHEMBL5285794,4.42,0,http://www.openphacts.org/units/Nanomolar,3927415,=,1,1,=,,IC50,nM,,38190.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,38.19,,38190.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)OCCOc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(C)cc1,inactive
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25058174,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5249442,Inhibition of MMP-9 (unknown origin) using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)OCCOc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(OC)c1,,,CHEMBL5247601,Eur J Med Chem,2022.0,"{'bei': '6.01', 'le': '0.12', 'lle': '-3.94', 'sei': '3.49'}",,CHEMBL5286002,,CHEMBL5286002,4.50,0,http://www.openphacts.org/units/Nanomolar,3927416,=,1,1,=,,IC50,nM,,31300.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,31.3,,31300.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)OCCOc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(OC)c1,inactive
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25058175,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5249442,Inhibition of MMP-9 (unknown origin) using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOP(=O)(OCC)C(Nc1ccc(CCCC(=O)OCCOc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)cc1,,,CHEMBL5247601,Eur J Med Chem,2022.0,"{'bei': '5.84', 'le': '0.11', 'lle': '-4.68', 'sei': '3.51'}",,CHEMBL5268402,,CHEMBL5268402,4.54,0,http://www.openphacts.org/units/Nanomolar,3927422,=,1,1,=,,IC50,nM,,28690.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,28.69,,28690.0,CCOP(=O)(OCC)C(Nc1ccc(CCCC(=O)OCCOc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)cc1,inactive
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25094800,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '35.0'}]",CHEMBL5259724,Inhibition of MMP-9 (unknown origin) using QXL520-gamma-Abu-Pro-Cha-Abu-Smc-His-Ala-Dab(5-FAM)-Ala-Lys-NH2 as fluorogenic substrate preincubated for 10 mins followed by substrate addition and measured for 25 mins by microplate reader assay,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1c(Cl)cc(Cl)c2cccnc12,,,CHEMBL5257103,Bioorg Med Chem,2023.0,"{'bei': '22.42', 'le': '0.50', 'lle': '1.55', 'sei': '14.49'}",,CHEMBL1200596,CHLOROXINE,CHEMBL1200596,4.80,0,http://www.openphacts.org/units/Nanomolar,3934830,=,1,1,=,,IC50,nM,,15900.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,15.9,,15900.0,Oc1c(Cl)cc(Cl)c2cccnc12,inactive
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481384,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '18.71', 'le': '0.38', 'lle': '4.73', 'sei': '6.44'}",,CHEMBL5436337,,CHEMBL5436337,7.89,0,http://www.openphacts.org/units/Nanomolar,3963869,=,1,1,=,,IC50,nM,,13.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,13.0,,13.0,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)n2)s1,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481385,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nc(-c3ccc(Cn4cc(CCCF)nn4)s3)no2)cc1)C(=O)O,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '12.74', 'le': '0.26', 'lle': '3.60', 'sei': '4.57'}",,CHEMBL5429762,,CHEMBL5429762,6.99,0,http://www.openphacts.org/units/Nanomolar,3963870,=,1,1,=,,IC50,nM,,102.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,102.0,,102.0,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nc(-c3ccc(Cn4cc(CCCF)nn4)s3)no2)cc1)C(=O)O,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481386,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nc(-c3ccc(Cn4cc(CCCCCF)nn4)s3)no2)cc1)C(=O)O,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '10.40', 'le': '0.21', 'lle': '1.83', 'sei': '3.92'}",,CHEMBL5428131,,CHEMBL5428131,6.00,0,http://www.openphacts.org/units/Nanomolar,3963871,=,1,1,=,,IC50,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1000.0,,1000.0,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nc(-c3ccc(Cn4cc(CCCCCF)nn4)s3)no2)cc1)C(=O)O,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481387,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(C)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '17.09', 'le': '0.35', 'lle': '3.94', 'sei': '6.55'}",,CHEMBL5401833,,CHEMBL5401833,7.44,0,http://www.openphacts.org/units/Nanomolar,3963872,=,1,1,=,,IC50,nM,,36.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,36.0,,36.0,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(C)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481388,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,CCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '16.64', 'le': '0.34', 'lle': '3.59', 'sei': '6.59'}",,CHEMBL5267731,,CHEMBL5267731,7.48,0,http://www.openphacts.org/units/Nanomolar,3963873,=,1,1,=,,IC50,nM,,33.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,33.0,,33.0,CCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481389,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '15.97', 'le': '0.33', 'lle': '3.63', 'sei': '6.57'}",,CHEMBL5424250,,CHEMBL5424250,7.47,0,http://www.openphacts.org/units/Nanomolar,3963874,=,1,1,=,,IC50,nM,,34.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,34.0,,34.0,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481390,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,CCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '14.78', 'le': '0.30', 'lle': '2.39', 'sei': '6.22'}",,CHEMBL5396285,,CHEMBL5396285,7.06,0,http://www.openphacts.org/units/Nanomolar,3963875,=,1,1,=,,IC50,nM,,87.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,87.0,,87.0,CCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481391,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '15.34', 'le': '0.31', 'lle': '2.98', 'sei': '6.69'}",,CHEMBL5406867,,CHEMBL5406867,7.60,0,http://www.openphacts.org/units/Nanomolar,3963876,=,1,1,=,,IC50,nM,,25.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,25.0,,25.0,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481392,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCC(F)(F)F)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '12.82', 'le': '0.27', 'lle': '1.59', 'sei': '6.00'}",,CHEMBL5419103,,CHEMBL5419103,6.81,0,http://www.openphacts.org/units/Nanomolar,3963877,=,1,1,=,,IC50,nM,,154.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,154.0,,154.0,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCC(F)(F)F)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481393,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,CCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '15.18', 'le': '0.31', 'lle': '2.76', 'sei': '6.19'}",,CHEMBL5434496,,CHEMBL5434496,7.04,0,http://www.openphacts.org/units/Nanomolar,3963878,=,1,1,=,,IC50,nM,,92.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,92.0,,92.0,CCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,active
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481394,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327370,"Inhibition of human recombinant MMP-9 (20 to 707 residues) Gln279Arg mutant expressed in CHO cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,P14780,Q279R,BAO_0000190,BAO_0000219,cell-based format,CCCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023.0,"{'bei': '14.36', 'le': '0.29', 'lle': '2.00', 'sei': '6.22'}",,CHEMBL5406674,,CHEMBL5406674,7.06,0,http://www.openphacts.org/units/Nanomolar,3963879,=,1,1,=,,IC50,nM,,87.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,87.0,,87.0,CCCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,active
